StoreNo,StationAddress,BusDate,DayName,Week,Month,Period,Year,Account,RetailPrice,SalesUnits,GrossProfit,RawMargin
0000,The site,2021-06-16,Wed,25,Jun,2021-06,2021,1Regular,2.8990,10511.63,3217.68,0.3061
0000,The site,2021-06-16,Wed,25,Jun,2021-06,2021,2Mid-Grade,3.3990,542.17,408.22,0.7529
0000,The site,2021-06-16,Wed,25,Jun,2021-06,2021,3Premium,3.4990,1275.02,923.12,0.7240
0000,The site,2021-06-17,Thu,25,Jun,2021-06,2021,1Regular,2.9590,9269.51,3049.94,0.3290
0000,The site,2021-06-17,Thu,25,Jun,2021-06,2021,2Mid-Grade,3.4590,415.43,322.13,0.7754
0000,The site,2021-06-17,Thu,25,Jun,2021-06,2021,3Premium,3.5590,1467.63,1126.69,0.7677
0000,The site,2021-06-18,Fri,25,Jun,2021-06,2021,1Regular,2.9590,11435.72,3981.12,0.3481
0000,The site,2021-06-18,Fri,25,Jun,2021-06,2021,2Mid-Grade,3.4590,514.28,403.63,0.7848
0000,The site,2021-06-18,Fri,25,Jun,2021-06,2021,3Premium,3.5590,1693.08,1329.82,0.7854
0000,The site,2021-06-19,Sat,25,Jun,2021-06,2021,1Regular,2.9590,10128.54,3420.63,0.3377
0000,The site,2021-06-19,Sat,25,Jun,2021-06,2021,2Mid-Grade,3.4590,523.82,413.03,0.7885
0000,The site,2021-06-19,Sat,25,Jun,2021-06,2021,3Premium,3.5590,1534.79,1178.35,0.7678
0000,The site,2021-06-20,Sun,26,Jun,2021-06,2021,1Regular,2.9590,9637.53,3207.65,0.3328
0000,The site,2021-06-20,Sun,26,Jun,2021-06,2021,2Mid-Grade,3.4590,559.84,439.60,0.7852
0000,The site,2021-06-20,Sun,26,Jun,2021-06,2021,3Premium,3.5590,1510.34,1182.47,0.7829
0000,The site,2021-06-21,Mon,26,Jun,2021-06,2021,1Regular,2.9590,8860.55,2933.64,0.3311
0000,The site,2021-06-21,Mon,26,Jun,2021-06,2021,2Mid-Grade,3.4590,643.87,494.64,0.7682
0000,The site,2021-06-21,Mon,26,Jun,2021-06,2021,3Premium,3.5590,1325.06,1024.73,0.7733
0000,The site,2021-06-22,Tue,26,Jun,2021-06,2021,1Regular,2.9590,7950.37,2560.14,0.3220
0000,The site,2021-06-22,Tue,26,Jun,2021-06,2021,2Mid-Grade,3.4590,367.01,283.37,0.7721
0000,The site,2021-06-22,Tue,26,Jun,2021-06,2021,3Premium,3.5590,1212.32,929.82,0.7670
0000,The site,2021-06-23,Wed,26,Jun,2021-06,2021,1Regular,2.9590,9661.03,3012.58,0.3118
0000,The site,2021-06-23,Wed,26,Jun,2021-06,2021,2Mid-Grade,3.4590,365.56,278.44,0.7617
0000,The site,2021-06-23,Wed,26,Jun,2021-06,2021,3Premium,3.5590,1394.37,1052.34,0.7547
0000,The site,2021-06-24,Thu,26,Jun,2021-06,2021,1Regular,2.9590,9738.46,2714.61,0.2788
0000,The site,2021-06-24,Thu,26,Jun,2021-06,2021,2Mid-Grade,3.4590,509.68,372.07,0.7300
0000,The site,2021-06-24,Thu,26,Jun,2021-06,2021,3Premium,3.5590,1532.49,1124.95,0.7341
0000,The site,2021-06-25,Fri,26,Jun,2021-06,2021,1Regular,2.9590,11371.94,3007.27,0.2644
0000,The site,2021-06-25,Fri,26,Jun,2021-06,2021,2Mid-Grade,3.4590,677.06,489.84,0.7235
0000,The site,2021-06-25,Fri,26,Jun,2021-06,2021,3Premium,3.5590,1901.92,1384.90,0.7282
0000,The site,2021-06-26,Sat,26,Jun,2021-06,2021,1Regular,2.9590,10737.08,2803.43,0.2611
0000,The site,2021-06-26,Sat,26,Jun,2021-06,2021,2Mid-Grade,3.4590,491.88,353.61,0.7189
0000,The site,2021-06-26,Sat,26,Jun,2021-06,2021,3Premium,3.5590,1744.23,1250.81,0.7171
0000,The site,2021-06-27,Sun,27,Jun,2021-06,2021,1Regular,2.9590,10047.65,2584.75,0.2572
0000,The site,2021-06-27,Sun,27,Jun,2021-06,2021,2Mid-Grade,3.4590,516.41,371.28,0.7190
0000,The site,2021-06-27,Sun,27,Jun,2021-06,2021,3Premium,3.5590,1492.24,1080.18,0.7239
0000,The site,2021-06-28,Mon,27,Jun,2021-06,2021,1Regular,2.9590,9192.65,2429.56,0.2643
0000,The site,2021-06-28,Mon,27,Jun,2021-06,2021,2Mid-Grade,3.4590,550.85,395.29,0.7176
0000,The site,2021-06-28,Mon,27,Jun,2021-06,2021,3Premium,3.5590,1419.32,1021.88,0.7200
0000,The site,2021-06-29,Tue,27,Jun,2021-06,2021,1Regular,2.9590,10638.58,2940.75,0.2764
0000,The site,2021-06-29,Tue,27,Jun,2021-06,2021,2Mid-Grade,3.4590,580.30,420.90,0.7253
0000,The site,2021-06-29,Tue,27,Jun,2021-06,2021,3Premium,3.5590,1472.11,1043.70,0.7090
0000,The site,2021-06-30,Wed,27,Jun,2021-06,2021,1Regular,2.9590,9481.88,2595.18,0.2737
0000,The site,2021-06-30,Wed,27,Jun,2021-06,2021,2Mid-Grade,3.4590,478.40,346.84,0.7250
0000,The site,2021-06-30,Wed,27,Jun,2021-06,2021,3Premium,3.5590,1593.07,1136.25,0.7132
0000,The site,2021-07-01,Thu,27,Jul,2021-07,2021,1Regular,2.9590,9655.17,2525.51,0.2616
0000,The site,2021-07-01,Thu,27,Jul,2021-07,2021,2Mid-Grade,3.4590,441.60,309.90,0.7018
0000,The site,2021-07-01,Thu,27,Jul,2021-07,2021,3Premium,3.5590,1536.68,1062.86,0.6917
0000,The site,2021-07-02,Fri,27,Jul,2021-07,2021,1Regular,2.9590,9260.09,2131.00,0.2301
0000,The site,2021-07-02,Fri,27,Jul,2021-07,2021,2Mid-Grade,3.4590,611.33,407.59,0.6667
0000,The site,2021-07-02,Fri,27,Jul,2021-07,2021,3Premium,3.5590,1407.93,939.79,0.6675
0000,The site,2021-07-03,Sat,27,Jul,2021-07,2021,1Regular,2.9590,10652.57,2621.50,0.2461
0000,The site,2021-07-03,Sat,27,Jul,2021-07,2021,2Mid-Grade,3.4590,666.29,460.41,0.6910
0000,The site,2021-07-03,Sat,27,Jul,2021-07,2021,3Premium,3.5590,1647.81,1112.42,0.6751
0000,The site,2021-07-04,Sun,28,Jul,2021-07,2021,1Regular,2.9590,7292.88,1693.85,0.2323
0000,The site,2021-07-04,Sun,28,Jul,2021-07,2021,2Mid-Grade,3.4590,322.85,217.77,0.6745
0000,The site,2021-07-04,Sun,28,Jul,2021-07,2021,3Premium,3.5590,1214.80,799.61,0.6582
0000,The site,2021-07-05,Mon,28,Jul,2021-07,2021,1Regular,2.9990,8977.14,1983.56,0.2210
0000,The site,2021-07-05,Mon,28,Jul,2021-07,2021,2Mid-Grade,3.4990,540.78,359.99,0.6657
0000,The site,2021-07-05,Mon,28,Jul,2021-07,2021,3Premium,3.5990,1544.50,1002.39,0.6490
0000,The site,2021-07-06,Tue,28,Jul,2021-07,2021,1Regular,2.9990,7954.07,1729.36,0.2174
0000,The site,2021-07-06,Tue,28,Jul,2021-07,2021,2Mid-Grade,3.4990,505.00,335.36,0.6641
0000,The site,2021-07-06,Tue,28,Jul,2021-07,2021,3Premium,3.5990,1402.09,915.27,0.6528
0000,The site,2021-07-07,Wed,28,Jul,2021-07,2021,1Regular,2.9990,8206.53,2094.81,0.2553
0000,The site,2021-07-07,Wed,28,Jul,2021-07,2021,2Mid-Grade,3.4990,461.75,319.04,0.6909
0000,The site,2021-07-07,Wed,28,Jul,2021-07,2021,3Premium,3.5990,1659.73,1102.40,0.6642
0000,The site,2021-07-08,Thu,28,Jul,2021-07,2021,1Regular,2.9990,8893.44,2394.39,0.2692
0000,The site,2021-07-08,Thu,28,Jul,2021-07,2021,2Mid-Grade,3.4990,411.04,285.55,0.6947
0000,The site,2021-07-08,Thu,28,Jul,2021-07,2021,3Premium,3.5990,1001.51,659.32,0.6583
0000,The site,2021-07-09,Fri,28,Jul,2021-07,2021,1Regular,2.9590,10176.97,2305.50,0.2265
0000,The site,2021-07-09,Fri,28,Jul,2021-07,2021,2Mid-Grade,3.4590,556.80,365.07,0.6557
0000,The site,2021-07-09,Fri,28,Jul,2021-07,2021,3Premium,3.5590,1625.36,1003.54,0.6174
0000,The site,2021-07-10,Sat,28,Jul,2021-07,2021,1Regular,2.9590,10205.43,2525.79,0.2475
0000,The site,2021-07-10,Sat,28,Jul,2021-07,2021,2Mid-Grade,3.4590,628.82,424.22,0.6746
0000,The site,2021-07-10,Sat,28,Jul,2021-07,2021,3Premium,3.5590,1919.91,1226.93,0.6391
0000,The site,2021-07-11,Sun,29,Jul,2021-07,2021,1Regular,2.9590,9564.94,2272.31,0.2376
0000,The site,2021-07-11,Sun,29,Jul,2021-07,2021,2Mid-Grade,3.4590,509.28,340.79,0.6692
0000,The site,2021-07-11,Sun,29,Jul,2021-07,2021,3Premium,3.5590,1726.63,1093.30,0.6332
0000,The site,2021-07-12,Mon,29,Jul,2021-07,2021,1Regular,2.9990,8783.42,2015.45,0.2295
0000,The site,2021-07-12,Mon,29,Jul,2021-07,2021,2Mid-Grade,3.4990,448.45,295.83,0.6597
0000,The site,2021-07-12,Mon,29,Jul,2021-07,2021,3Premium,3.5990,1233.41,773.93,0.6275
0000,The site,2021-07-13,Tue,29,Jul,2021-07,2021,1Regular,2.9990,8847.86,2021.51,0.2285
0000,The site,2021-07-13,Tue,29,Jul,2021-07,2021,2Mid-Grade,3.4990,514.13,323.89,0.6300
0000,The site,2021-07-13,Tue,29,Jul,2021-07,2021,3Premium,3.5990,1656.19,1032.58,0.6235
0000,The site,2021-07-14,Wed,29,Jul,2021-07,2021,1Regular,2.9990,8067.73,1693.89,0.2100
0000,The site,2021-07-14,Wed,29,Jul,2021-07,2021,2Mid-Grade,3.4990,577.14,373.40,0.6470
0000,The site,2021-07-14,Wed,29,Jul,2021-07,2021,3Premium,3.5990,1494.71,939.77,0.6287
0000,The site,2021-07-15,Thu,29,Jul,2021-07,2021,1Regular,2.9990,9693.29,2079.17,0.2145
0000,The site,2021-07-15,Thu,29,Jul,2021-07,2021,2Mid-Grade,3.4990,576.68,373.86,0.6483
0000,The site,2021-07-15,Thu,29,Jul,2021-07,2021,3Premium,3.5990,1286.20,781.60,0.6077
0000,The site,2021-07-16,Fri,29,Jul,2021-07,2021,1Regular,2.9990,10683.70,2463.60,0.2306
0000,The site,2021-07-16,Fri,29,Jul,2021-07,2021,2Mid-Grade,3.4990,604.41,398.71,0.6597
0000,The site,2021-07-16,Fri,29,Jul,2021-07,2021,3Premium,3.5990,1672.74,1050.05,0.6277
0000,The site,2021-07-17,Sat,29,Jul,2021-07,2021,1Regular,2.9990,10722.23,2635.18,0.2458
0000,The site,2021-07-17,Sat,29,Jul,2021-07,2021,2Mid-Grade,3.4990,605.41,410.35,0.6778
0000,The site,2021-07-17,Sat,29,Jul,2021-07,2021,3Premium,3.5990,1781.66,1137.75,0.6386
0000,The site,2021-07-18,Sun,30,Jul,2021-07,2021,1Regular,2.9990,10221.60,2562.71,0.2507
0000,The site,2021-07-18,Sun,30,Jul,2021-07,2021,2Mid-Grade,3.4990,679.05,462.62,0.6813
0000,The site,2021-07-18,Sun,30,Jul,2021-07,2021,3Premium,3.5990,1816.51,1165.49,0.6416
0000,The site,2021-07-19,Mon,30,Jul,2021-07,2021,1Regular,2.9990,10213.00,2562.07,0.2509
0000,The site,2021-07-19,Mon,30,Jul,2021-07,2021,2Mid-Grade,3.4990,574.87,391.95,0.6818
0000,The site,2021-07-19,Mon,30,Jul,2021-07,2021,3Premium,3.5990,1610.57,1039.13,0.6452
0000,The site,2021-07-20,Tue,30,Jul,2021-07,2021,1Regular,2.9990,9308.65,3128.88,0.3361
0000,The site,2021-07-20,Tue,30,Jul,2021-07,2021,2Mid-Grade,3.4990,515.91,394.89,0.7654
0000,The site,2021-07-20,Tue,30,Jul,2021-07,2021,3Premium,3.5990,1367.79,984.90,0.7201
0000,The site,2021-07-21,Wed,30,Jul,2021-07,2021,1Regular,2.9990,11085.92,3841.51,0.3465
0000,The site,2021-07-21,Wed,30,Jul,2021-07,2021,2Mid-Grade,3.4990,617.87,480.08,0.7770
0000,The site,2021-07-21,Wed,30,Jul,2021-07,2021,3Premium,3.5990,1416.97,1048.00,0.7396
0000,The site,2021-07-22,Thu,30,Jul,2021-07,2021,1Regular,2.9990,9884.28,3203.14,0.3241
0000,The site,2021-07-22,Thu,30,Jul,2021-07,2021,2Mid-Grade,3.4990,713.61,541.53,0.7589
0000,The site,2021-07-22,Thu,30,Jul,2021-07,2021,3Premium,3.5990,1443.71,1054.01,0.7301
0000,The site,2021-07-23,Fri,30,Jul,2021-07,2021,1Regular,2.9990,10469.97,2918.05,0.2787
0000,The site,2021-07-23,Fri,30,Jul,2021-07,2021,2Mid-Grade,3.4990,568.70,414.95,0.7296
0000,The site,2021-07-23,Fri,30,Jul,2021-07,2021,3Premium,3.5990,1794.92,1298.38,0.7234
0000,The site,2021-07-24,Sat,30,Jul,2021-07,2021,1Regular,2.9990,7729.74,1941.62,0.2512
0000,The site,2021-07-24,Sat,30,Jul,2021-07,2021,2Mid-Grade,3.4990,434.01,300.18,0.6916
0000,The site,2021-07-24,Sat,30,Jul,2021-07,2021,3Premium,3.5990,1349.65,914.15,0.6773
0000,The site,2021-07-25,Sun,31,Jul,2021-07,2021,1Regular,2.9990,10503.53,2550.52,0.2428
0000,The site,2021-07-25,Sun,31,Jul,2021-07,2021,2Mid-Grade,3.4990,643.00,435.67,0.6776
0000,The site,2021-07-25,Sun,31,Jul,2021-07,2021,3Premium,3.5990,1827.65,1206.48,0.6601
0000,The site,2021-07-26,Mon,31,Jul,2021-07,2021,1Regular,2.9990,9422.83,2228.79,0.2365
0000,The site,2021-07-26,Mon,31,Jul,2021-07,2021,2Mid-Grade,3.4990,424.56,281.08,0.6621
0000,The site,2021-07-26,Mon,31,Jul,2021-07,2021,3Premium,3.5990,1597.42,1044.69,0.6540
0000,The site,2021-07-27,Tue,31,Jul,2021-07,2021,1Regular,2.9990,9696.59,2318.66,0.2391
0000,The site,2021-07-27,Tue,31,Jul,2021-07,2021,2Mid-Grade,3.4990,332.48,225.05,0.6769
0000,The site,2021-07-27,Tue,31,Jul,2021-07,2021,3Premium,3.5990,1590.69,1026.21,0.6451
0000,The site,2021-07-28,Wed,31,Jul,2021-07,2021,1Regular,2.9990,8221.75,1898.12,0.2309
0000,The site,2021-07-28,Wed,31,Jul,2021-07,2021,2Mid-Grade,3.4990,452.17,286.39,0.6334
0000,The site,2021-07-28,Wed,31,Jul,2021-07,2021,3Premium,3.5990,1494.76,942.58,0.6306
0000,The site,2021-07-29,Thu,31,Jul,2021-07,2021,1Regular,2.9990,9052.10,2044.47,0.2259
0000,The site,2021-07-29,Thu,31,Jul,2021-07,2021,2Mid-Grade,3.4990,657.05,430.81,0.6557
0000,The site,2021-07-29,Thu,31,Jul,2021-07,2021,3Premium,3.5990,1497.26,914.30,0.6106
0000,The site,2021-07-30,Fri,31,Jul,2021-07,2021,1Regular,2.9990,10323.71,2235.63,0.2166
0000,The site,2021-07-30,Fri,31,Jul,2021-07,2021,2Mid-Grade,3.4990,738.39,475.99,0.6446
0000,The site,2021-07-30,Fri,31,Jul,2021-07,2021,3Premium,3.5990,1874.32,1106.56,0.5904
0000,The site,2021-07-31,Sat,31,Jul,2021-07,2021,1Regular,2.9990,10499.75,1970.09,0.1876
0000,The site,2021-07-31,Sat,31,Jul,2021-07,2021,2Mid-Grade,3.4990,547.40,341.89,0.6246
0000,The site,2021-07-31,Sat,31,Jul,2021-07,2021,3Premium,3.5990,1701.70,1014.02,0.5959
0000,The site,2021-08-01,Sun,32,Aug,2021-08,2021,1Regular,2.9990,9021.47,1589.34,0.1762
0000,The site,2021-08-01,Sun,32,Aug,2021-08,2021,2Mid-Grade,3.4990,440.54,272.48,0.6185
0000,The site,2021-08-01,Sun,32,Aug,2021-08,2021,3Premium,3.5990,1726.01,1021.80,0.5920
0000,The site,2021-08-02,Mon,32,Aug,2021-08,2021,1Regular,2.9990,7047.02,1257.93,0.1785
0000,The site,2021-08-02,Mon,32,Aug,2021-08,2021,2Mid-Grade,3.4990,448.97,275.21,0.6130
0000,The site,2021-08-02,Mon,32,Aug,2021-08,2021,3Premium,3.5990,1196.89,698.42,0.5835
0000,The site,2021-08-03,Tue,32,Aug,2021-08,2021,1Regular,2.9990,9389.59,1762.50,0.1877
0000,The site,2021-08-03,Tue,32,Aug,2021-08,2021,2Mid-Grade,3.4990,499.74,311.51,0.6233
0000,The site,2021-08-03,Tue,32,Aug,2021-08,2021,3Premium,3.5990,1379.46,816.57,0.5919
0000,The site,2021-08-04,Wed,32,Aug,2021-08,2021,1Regular,2.9990,8483.11,1765.88,0.2082
0000,The site,2021-08-04,Wed,32,Aug,2021-08,2021,2Mid-Grade,3.4990,576.80,365.47,0.6336
0000,The site,2021-08-04,Wed,32,Aug,2021-08,2021,3Premium,3.5990,1406.54,844.44,0.6004
0000,The site,2021-08-05,Thu,32,Aug,2021-08,2021,1Regular,2.9990,8941.15,1848.87,0.2068
0000,The site,2021-08-05,Thu,32,Aug,2021-08,2021,2Mid-Grade,3.4990,474.30,302.75,0.6383
0000,The site,2021-08-05,Thu,32,Aug,2021-08,2021,3Premium,3.5990,1575.27,924.03,0.5866
0000,The site,2021-08-06,Fri,32,Aug,2021-08,2021,1Regular,2.9990,9708.74,1963.59,0.2022
0000,The site,2021-08-06,Fri,32,Aug,2021-08,2021,2Mid-Grade,3.4990,877.53,558.18,0.6361
0000,The site,2021-08-06,Fri,32,Aug,2021-08,2021,3Premium,3.5990,1717.14,1027.97,0.5987
0000,The site,2021-08-07,Sat,32,Aug,2021-08,2021,1Regular,2.9990,9291.59,2097.55,0.2257
0000,The site,2021-08-07,Sat,32,Aug,2021-08,2021,2Mid-Grade,3.4990,481.23,313.88,0.6522
0000,The site,2021-08-07,Sat,32,Aug,2021-08,2021,3Premium,3.5990,1803.33,1092.23,0.6057
0000,The site,2021-08-08,Sun,33,Aug,2021-08,2021,1Regular,2.9990,9676.65,2172.51,0.2245
0000,The site,2021-08-08,Sun,33,Aug,2021-08,2021,2Mid-Grade,3.4990,593.53,382.92,0.6452
0000,The site,2021-08-08,Sun,33,Aug,2021-08,2021,3Premium,3.5990,1696.57,1030.62,0.6075
0000,The site,2021-08-09,Mon,33,Aug,2021-08,2021,1Regular,2.9990,8460.42,1968.02,0.2326
0000,The site,2021-08-09,Mon,33,Aug,2021-08,2021,2Mid-Grade,3.4990,535.66,349.74,0.6529
0000,The site,2021-08-09,Mon,33,Aug,2021-08,2021,3Premium,3.5990,1178.55,721.55,0.6122
0000,The site,2021-08-10,Tue,33,Aug,2021-08,2021,1Regular,2.9990,8074.60,2108.00,0.2611
0000,The site,2021-08-10,Tue,33,Aug,2021-08,2021,2Mid-Grade,3.4990,410.19,282.22,0.6880
0000,The site,2021-08-10,Tue,33,Aug,2021-08,2021,3Premium,3.5990,1408.61,893.07,0.6340
0000,The site,2021-08-11,Wed,33,Aug,2021-08,2021,1Regular,2.9990,8253.62,2152.01,0.2607
0000,The site,2021-08-11,Wed,33,Aug,2021-08,2021,2Mid-Grade,3.4990,430.37,296.15,0.6881
0000,The site,2021-08-11,Wed,33,Aug,2021-08,2021,3Premium,3.5990,1216.31,788.87,0.6486
0000,The site,2021-08-12,Thu,33,Aug,2021-08,2021,1Regular,2.9990,9605.64,2324.73,0.2420
0000,The site,2021-08-12,Thu,33,Aug,2021-08,2021,2Mid-Grade,3.4990,513.59,348.46,0.6785
0000,The site,2021-08-12,Thu,33,Aug,2021-08,2021,3Premium,3.5990,1472.79,947.73,0.6435
0000,The site,2021-08-13,Fri,33,Aug,2021-08,2021,1Regular,2.9990,9562.68,2363.80,0.2472
0000,The site,2021-08-13,Fri,33,Aug,2021-08,2021,2Mid-Grade,3.4990,526.60,358.88,0.6815
0000,The site,2021-08-13,Fri,33,Aug,2021-08,2021,3Premium,3.5990,1436.47,932.41,0.6491
0000,The site,2021-08-14,Sat,33,Aug,2021-08,2021,1Regular,2.9990,10720.13,2714.01,0.2532
0000,The site,2021-08-14,Sat,33,Aug,2021-08,2021,2Mid-Grade,3.4990,579.86,383.77,0.6618
0000,The site,2021-08-14,Sat,33,Aug,2021-08,2021,3Premium,3.5990,1811.04,1164.68,0.6431
0000,The site,2021-08-15,Sun,34,Aug,2021-08,2021,1Regular,2.9990,9840.23,2480.85,0.2521
0000,The site,2021-08-15,Sun,34,Aug,2021-08,2021,2Mid-Grade,3.4990,498.75,327.29,0.6562
0000,The site,2021-08-15,Sun,34,Aug,2021-08,2021,3Premium,3.5990,1607.86,1045.13,0.6500
0000,The site,2021-08-16,Mon,34,Aug,2021-08,2021,1Regular,2.9990,7682.51,1945.32,0.2532
0000,The site,2021-08-16,Mon,34,Aug,2021-08,2021,2Mid-Grade,3.4990,370.71,253.38,0.6835
0000,The site,2021-08-16,Mon,34,Aug,2021-08,2021,3Premium,3.5990,1319.98,855.77,0.6483
0000,The site,2021-08-17,Tue,34,Aug,2021-08,2021,1Regular,2.9990,8928.23,2608.11,0.2921
0000,The site,2021-08-17,Tue,34,Aug,2021-08,2021,2Mid-Grade,3.4990,574.30,402.87,0.7015
0000,The site,2021-08-17,Tue,34,Aug,2021-08,2021,3Premium,3.5990,1275.55,827.47,0.6487
0000,The site,2021-08-18,Wed,34,Aug,2021-08,2021,1Regular,2.9990,9027.27,2917.00,0.3231
0000,The site,2021-08-18,Wed,34,Aug,2021-08,2021,2Mid-Grade,3.4990,614.72,455.50,0.7410
0000,The site,2021-08-18,Wed,34,Aug,2021-08,2021,3Premium,3.5990,1362.68,909.52,0.6674
0000,The site,2021-08-19,Thu,34,Aug,2021-08,2021,1Regular,2.9790,9602.08,3104.79,0.3233
0000,The site,2021-08-19,Thu,34,Aug,2021-08,2021,2Mid-Grade,3.4790,647.79,481.10,0.7427
0000,The site,2021-08-19,Thu,34,Aug,2021-08,2021,3Premium,3.5790,1566.05,1067.27,0.6815
0000,The site,2021-08-20,Fri,34,Aug,2021-08,2021,1Regular,2.9590,9829.70,3490.32,0.3551
0000,The site,2021-08-20,Fri,34,Aug,2021-08,2021,2Mid-Grade,3.4590,560.63,436.49,0.7786
0000,The site,2021-08-20,Fri,34,Aug,2021-08,2021,3Premium,3.5590,1521.97,1083.85,0.7121
0000,The site,2021-08-21,Sat,34,Aug,2021-08,2021,1Regular,2.9590,11225.18,4307.91,0.3838
0000,The site,2021-08-21,Sat,34,Aug,2021-08,2021,2Mid-Grade,3.4590,643.24,498.11,0.7744
0000,The site,2021-08-21,Sat,34,Aug,2021-08,2021,3Premium,3.5590,1975.42,1470.38,0.7443
0000,The site,2021-08-22,Sun,35,Aug,2021-08,2021,1Regular,2.9590,10941.04,4406.74,0.4028
0000,The site,2021-08-22,Sun,35,Aug,2021-08,2021,2Mid-Grade,3.4590,599.33,493.26,0.8230
0000,The site,2021-08-22,Sun,35,Aug,2021-08,2021,3Premium,3.5590,1660.56,1256.55,0.7567
0000,The site,2021-08-23,Mon,35,Aug,2021-08,2021,1Regular,2.9590,9188.77,3876.95,0.4219
0000,The site,2021-08-23,Mon,35,Aug,2021-08,2021,2Mid-Grade,3.4590,532.74,448.31,0.8415
0000,The site,2021-08-23,Mon,35,Aug,2021-08,2021,3Premium,3.5590,1553.14,1211.67,0.7801
0000,The site,2021-08-24,Tue,35,Aug,2021-08,2021,1Regular,2.9590,7809.56,3078.08,0.3941
0000,The site,2021-08-24,Tue,35,Aug,2021-08,2021,2Mid-Grade,3.4590,475.35,388.25,0.8168
0000,The site,2021-08-24,Tue,35,Aug,2021-08,2021,3Premium,3.5590,970.21,755.73,0.7789
0000,The site,2021-08-25,Wed,35,Aug,2021-08,2021,1Regular,2.9590,9617.11,3624.15,0.3768
0000,The site,2021-08-25,Wed,35,Aug,2021-08,2021,2Mid-Grade,3.4590,576.06,464.64,0.8066
0000,The site,2021-08-25,Wed,35,Aug,2021-08,2021,3Premium,3.5590,1402.60,1077.20,0.7680
0000,The site,2021-08-26,Thu,35,Aug,2021-08,2021,1Regular,2.9590,9355.13,2759.28,0.2949
0000,The site,2021-08-26,Thu,35,Aug,2021-08,2021,2Mid-Grade,3.4590,634.71,467.16,0.7360
0000,The site,2021-08-26,Thu,35,Aug,2021-08,2021,3Premium,3.5590,1625.29,1178.64,0.7252
0000,The site,2021-08-27,Fri,35,Aug,2021-08,2021,1Regular,2.9590,9706.97,2805.25,0.2890
0000,The site,2021-08-27,Fri,35,Aug,2021-08,2021,2Mid-Grade,3.4590,592.46,434.36,0.7331
0000,The site,2021-08-27,Fri,35,Aug,2021-08,2021,3Premium,3.5590,1646.62,1180.09,0.7167
0000,The site,2021-08-28,Sat,35,Aug,2021-08,2021,1Regular,2.9590,11507.49,3195.29,0.2777
0000,The site,2021-08-28,Sat,35,Aug,2021-08,2021,2Mid-Grade,3.4590,535.48,384.18,0.7174
0000,The site,2021-08-28,Sat,35,Aug,2021-08,2021,3Premium,3.5590,1968.89,1376.44,0.6991
0000,The site,2021-08-29,Sun,36,Aug,2021-08,2021,1Regular,2.9590,7708.52,2042.59,0.2650
0000,The site,2021-08-29,Sun,36,Aug,2021-08,2021,2Mid-Grade,3.4590,479.79,334.33,0.6968
0000,The site,2021-08-29,Sun,36,Aug,2021-08,2021,3Premium,3.5590,1428.45,995.28,0.6968
0000,The site,2021-08-30,Mon,36,Aug,2021-08,2021,1Regular,2.9590,7436.13,1878.21,0.2526
0000,The site,2021-08-30,Mon,36,Aug,2021-08,2021,2Mid-Grade,3.4590,449.10,313.18,0.6974
0000,The site,2021-08-30,Mon,36,Aug,2021-08,2021,3Premium,3.5590,993.95,671.06,0.6751
0000,The site,2021-08-31,Tue,36,Aug,2021-08,2021,1Regular,2.9590,8031.49,1950.13,0.2428
0000,The site,2021-08-31,Tue,36,Aug,2021-08,2021,2Mid-Grade,3.4590,317.68,217.23,0.6838
0000,The site,2021-08-31,Tue,36,Aug,2021-08,2021,3Premium,3.5590,1127.11,725.93,0.6441
0000,The site,2021-09-01,Wed,36,Sep,2021-09,2021,1Regular,2.9590,8100.96,1960.44,0.2420
0000,The site,2021-09-01,Wed,36,Sep,2021-09,2021,2Mid-Grade,3.4590,376.15,248.94,0.6618
0000,The site,2021-09-01,Wed,36,Sep,2021-09,2021,3Premium,3.5590,1440.83,941.79,0.6536
0000,The site,2021-09-02,Thu,36,Sep,2021-09,2021,1Regular,2.9590,9150.24,2272.64,0.2484
0000,The site,2021-09-02,Thu,36,Sep,2021-09,2021,2Mid-Grade,3.4590,426.55,292.03,0.6846
0000,The site,2021-09-02,Thu,36,Sep,2021-09,2021,3Premium,3.5590,1651.67,1073.20,0.6498
0000,The site,2021-09-03,Fri,36,Sep,2021-09,2021,1Regular,2.9590,11337.22,2579.73,0.2275
0000,The site,2021-09-03,Fri,36,Sep,2021-09,2021,2Mid-Grade,3.4590,517.28,338.49,0.6544
0000,The site,2021-09-03,Fri,36,Sep,2021-09,2021,3Premium,3.5590,1769.31,1135.77,0.6419
0000,The site,2021-09-04,Sat,36,Sep,2021-09,2021,1Regular,2.9590,9986.09,2243.09,0.2246
0000,The site,2021-09-04,Sat,36,Sep,2021-09,2021,2Mid-Grade,3.4590,580.76,385.18,0.6632
0000,The site,2021-09-04,Sat,36,Sep,2021-09,2021,3Premium,3.5590,1575.20,1011.00,0.6418
0000,The site,2021-09-05,Sun,37,Sep,2021-09,2021,1Regular,2.9590,9040.35,2038.93,0.2255
0000,The site,2021-09-05,Sun,37,Sep,2021-09,2021,2Mid-Grade,3.4590,434.76,275.95,0.6347
0000,The site,2021-09-05,Sun,37,Sep,2021-09,2021,3Premium,3.5590,1546.39,967.78,0.6258
