StoreNo,StationAddress,BusDate,DayName,Week,Month,Period,Year,Account,RetailPrice,SalesUnits,GrossProfit,RawMargin
0000,The site,2021-06-23,Wed,26,Jun,2021-06,2021,1Regular,2.9590,"9,661","3,013",0.3118
0000,The site,2021-06-23,Wed,26,Jun,2021-06,2021,2Mid-Grade,3.4590,366,278,0.7617
0000,The site,2021-06-23,Wed,26,Jun,2021-06,2021,3Premium,3.5590,"1,394","1,052",0.7547
0000,The site,2021-06-24,Thu,26,Jun,2021-06,2021,1Regular,2.9590,"9,738","2,715",0.2788
0000,The site,2021-06-24,Thu,26,Jun,2021-06,2021,2Mid-Grade,3.4590,510,372,0.7300
0000,The site,2021-06-24,Thu,26,Jun,2021-06,2021,3Premium,3.5590,"1,532","1,125",0.7341
0000,The site,2021-06-25,Fri,26,Jun,2021-06,2021,1Regular,2.9590,"11,372","3,007",0.2644
0000,The site,2021-06-25,Fri,26,Jun,2021-06,2021,2Mid-Grade,3.4590,677,490,0.7235
0000,The site,2021-06-25,Fri,26,Jun,2021-06,2021,3Premium,3.5590,"1,902","1,385",0.7282
0000,The site,2021-06-26,Sat,26,Jun,2021-06,2021,1Regular,2.9590,"10,737","2,803",0.2611
0000,The site,2021-06-26,Sat,26,Jun,2021-06,2021,2Mid-Grade,3.4590,492,354,0.7189
0000,The site,2021-06-26,Sat,26,Jun,2021-06,2021,3Premium,3.5590,"1,744","1,251",0.7171
0000,The site,2021-06-27,Sun,27,Jun,2021-06,2021,1Regular,2.9590,"10,048","2,585",0.2572
0000,The site,2021-06-27,Sun,27,Jun,2021-06,2021,2Mid-Grade,3.4590,516,371,0.7190
0000,The site,2021-06-27,Sun,27,Jun,2021-06,2021,3Premium,3.5590,"1,492","1,080",0.7239
0000,The site,2021-06-28,Mon,27,Jun,2021-06,2021,1Regular,2.9590,"9,193","2,430",0.2643
0000,The site,2021-06-28,Mon,27,Jun,2021-06,2021,2Mid-Grade,3.4590,551,395,0.7176
0000,The site,2021-06-28,Mon,27,Jun,2021-06,2021,3Premium,3.5590,"1,419","1,022",0.7200
0000,The site,2021-06-29,Tue,27,Jun,2021-06,2021,1Regular,2.9590,"10,639","2,941",0.2764
0000,The site,2021-06-29,Tue,27,Jun,2021-06,2021,2Mid-Grade,3.4590,580,421,0.7253
0000,The site,2021-06-29,Tue,27,Jun,2021-06,2021,3Premium,3.5590,"1,472","1,044",0.7090
0000,The site,2021-06-30,Wed,27,Jun,2021-06,2021,1Regular,2.9590,"9,482","2,595",0.2737
0000,The site,2021-06-30,Wed,27,Jun,2021-06,2021,2Mid-Grade,3.4590,478,347,0.7250
0000,The site,2021-06-30,Wed,27,Jun,2021-06,2021,3Premium,3.5590,"1,593","1,136",0.7132
0000,The site,2021-07-01,Thu,27,Jul,2021-07,2021,1Regular,2.9590,"9,655","2,526",0.2616
0000,The site,2021-07-01,Thu,27,Jul,2021-07,2021,2Mid-Grade,3.4590,442,310,0.7018
0000,The site,2021-07-01,Thu,27,Jul,2021-07,2021,3Premium,3.5590,"1,537","1,063",0.6917
0000,The site,2021-07-02,Fri,27,Jul,2021-07,2021,1Regular,2.9590,"9,260","2,131",0.2301
0000,The site,2021-07-02,Fri,27,Jul,2021-07,2021,2Mid-Grade,3.4590,611,408,0.6667
0000,The site,2021-07-02,Fri,27,Jul,2021-07,2021,3Premium,3.5590,"1,408",940,0.6675
0000,The site,2021-07-03,Sat,27,Jul,2021-07,2021,1Regular,2.9590,"10,653","2,622",0.2461
0000,The site,2021-07-03,Sat,27,Jul,2021-07,2021,2Mid-Grade,3.4590,666,460,0.6910
0000,The site,2021-07-03,Sat,27,Jul,2021-07,2021,3Premium,3.5590,"1,648","1,112",0.6751
0000,The site,2021-07-04,Sun,28,Jul,2021-07,2021,1Regular,2.9590,"7,293","1,694",0.2323
0000,The site,2021-07-04,Sun,28,Jul,2021-07,2021,2Mid-Grade,3.4590,323,218,0.6745
0000,The site,2021-07-04,Sun,28,Jul,2021-07,2021,3Premium,3.5590,"1,215",800,0.6582
0000,The site,2021-07-05,Mon,28,Jul,2021-07,2021,1Regular,2.9990,"8,977","1,984",0.2210
0000,The site,2021-07-05,Mon,28,Jul,2021-07,2021,2Mid-Grade,3.4990,541,360,0.6657
0000,The site,2021-07-05,Mon,28,Jul,2021-07,2021,3Premium,3.5990,"1,545","1,002",0.6490
0000,The site,2021-07-06,Tue,28,Jul,2021-07,2021,1Regular,2.9990,"7,954","1,729",0.2174
0000,The site,2021-07-06,Tue,28,Jul,2021-07,2021,2Mid-Grade,3.4990,505,335,0.6641
0000,The site,2021-07-06,Tue,28,Jul,2021-07,2021,3Premium,3.5990,"1,402",915,0.6528
0000,The site,2021-07-07,Wed,28,Jul,2021-07,2021,1Regular,2.9990,"8,207","2,095",0.2553
0000,The site,2021-07-07,Wed,28,Jul,2021-07,2021,2Mid-Grade,3.4990,462,319,0.6909
0000,The site,2021-07-07,Wed,28,Jul,2021-07,2021,3Premium,3.5990,"1,660","1,102",0.6642
0000,The site,2021-07-08,Thu,28,Jul,2021-07,2021,1Regular,2.9990,"8,893","2,394",0.2692
0000,The site,2021-07-08,Thu,28,Jul,2021-07,2021,2Mid-Grade,3.4990,411,286,0.6947
0000,The site,2021-07-08,Thu,28,Jul,2021-07,2021,3Premium,3.5990,"1,002",659,0.6583
0000,The site,2021-07-09,Fri,28,Jul,2021-07,2021,1Regular,2.9590,"10,177","2,306",0.2265
0000,The site,2021-07-09,Fri,28,Jul,2021-07,2021,2Mid-Grade,3.4590,557,365,0.6557
0000,The site,2021-07-09,Fri,28,Jul,2021-07,2021,3Premium,3.5590,"1,625","1,004",0.6174
0000,The site,2021-07-10,Sat,28,Jul,2021-07,2021,1Regular,2.9590,"10,205","2,526",0.2475
0000,The site,2021-07-10,Sat,28,Jul,2021-07,2021,2Mid-Grade,3.4590,629,424,0.6746
0000,The site,2021-07-10,Sat,28,Jul,2021-07,2021,3Premium,3.5590,"1,920","1,227",0.6391
0000,The site,2021-07-11,Sun,29,Jul,2021-07,2021,1Regular,2.9590,"9,565","2,272",0.2376
0000,The site,2021-07-11,Sun,29,Jul,2021-07,2021,2Mid-Grade,3.4590,509,341,0.6692
0000,The site,2021-07-11,Sun,29,Jul,2021-07,2021,3Premium,3.5590,"1,727","1,093",0.6332
0000,The site,2021-07-12,Mon,29,Jul,2021-07,2021,1Regular,2.9990,"8,783","2,015",0.2295
0000,The site,2021-07-12,Mon,29,Jul,2021-07,2021,2Mid-Grade,3.4990,448,296,0.6597
0000,The site,2021-07-12,Mon,29,Jul,2021-07,2021,3Premium,3.5990,"1,233",774,0.6275
0000,The site,2021-07-13,Tue,29,Jul,2021-07,2021,1Regular,2.9990,"8,848","2,022",0.2285
0000,The site,2021-07-13,Tue,29,Jul,2021-07,2021,2Mid-Grade,3.4990,514,324,0.6300
0000,The site,2021-07-13,Tue,29,Jul,2021-07,2021,3Premium,3.5990,"1,656","1,033",0.6235
0000,The site,2021-07-14,Wed,29,Jul,2021-07,2021,1Regular,2.9990,"8,068","1,694",0.2100
0000,The site,2021-07-14,Wed,29,Jul,2021-07,2021,2Mid-Grade,3.4990,577,373,0.6470
0000,The site,2021-07-14,Wed,29,Jul,2021-07,2021,3Premium,3.5990,"1,495",940,0.6287
0000,The site,2021-07-15,Thu,29,Jul,2021-07,2021,1Regular,2.9990,"9,693","2,079",0.2145
0000,The site,2021-07-15,Thu,29,Jul,2021-07,2021,2Mid-Grade,3.4990,577,374,0.6483
0000,The site,2021-07-15,Thu,29,Jul,2021-07,2021,3Premium,3.5990,"1,286",782,0.6077
0000,The site,2021-07-16,Fri,29,Jul,2021-07,2021,1Regular,2.9990,"10,684","2,464",0.2306
0000,The site,2021-07-16,Fri,29,Jul,2021-07,2021,2Mid-Grade,3.4990,604,399,0.6597
0000,The site,2021-07-16,Fri,29,Jul,2021-07,2021,3Premium,3.5990,"1,673","1,050",0.6277
0000,The site,2021-07-17,Sat,29,Jul,2021-07,2021,1Regular,2.9990,"10,722","2,635",0.2458
0000,The site,2021-07-17,Sat,29,Jul,2021-07,2021,2Mid-Grade,3.4990,605,410,0.6778
0000,The site,2021-07-17,Sat,29,Jul,2021-07,2021,3Premium,3.5990,"1,782","1,138",0.6386
0000,The site,2021-07-18,Sun,30,Jul,2021-07,2021,1Regular,2.9990,"10,222","2,563",0.2507
0000,The site,2021-07-18,Sun,30,Jul,2021-07,2021,2Mid-Grade,3.4990,679,463,0.6813
0000,The site,2021-07-18,Sun,30,Jul,2021-07,2021,3Premium,3.5990,"1,817","1,165",0.6416
0000,The site,2021-07-19,Mon,30,Jul,2021-07,2021,1Regular,2.9990,"10,213","2,562",0.2509
0000,The site,2021-07-19,Mon,30,Jul,2021-07,2021,2Mid-Grade,3.4990,575,392,0.6818
0000,The site,2021-07-19,Mon,30,Jul,2021-07,2021,3Premium,3.5990,"1,611","1,039",0.6452
0000,The site,2021-07-20,Tue,30,Jul,2021-07,2021,1Regular,2.9990,"9,309","3,129",0.3361
0000,The site,2021-07-20,Tue,30,Jul,2021-07,2021,2Mid-Grade,3.4990,516,395,0.7654
0000,The site,2021-07-20,Tue,30,Jul,2021-07,2021,3Premium,3.5990,"1,368",985,0.7201
0000,The site,2021-07-21,Wed,30,Jul,2021-07,2021,1Regular,2.9990,"11,086","3,842",0.3465
0000,The site,2021-07-21,Wed,30,Jul,2021-07,2021,2Mid-Grade,3.4990,618,480,0.7770
0000,The site,2021-07-21,Wed,30,Jul,2021-07,2021,3Premium,3.5990,"1,417","1,048",0.7396
0000,The site,2021-07-22,Thu,30,Jul,2021-07,2021,1Regular,2.9990,"9,884","3,203",0.3241
0000,The site,2021-07-22,Thu,30,Jul,2021-07,2021,2Mid-Grade,3.4990,714,542,0.7589
0000,The site,2021-07-22,Thu,30,Jul,2021-07,2021,3Premium,3.5990,"1,444","1,054",0.7301
0000,The site,2021-07-23,Fri,30,Jul,2021-07,2021,1Regular,2.9990,"10,470","2,918",0.2787
0000,The site,2021-07-23,Fri,30,Jul,2021-07,2021,2Mid-Grade,3.4990,569,415,0.7296
0000,The site,2021-07-23,Fri,30,Jul,2021-07,2021,3Premium,3.5990,"1,795","1,298",0.7234
0000,The site,2021-07-24,Sat,30,Jul,2021-07,2021,1Regular,2.9990,"7,730","1,942",0.2512
0000,The site,2021-07-24,Sat,30,Jul,2021-07,2021,2Mid-Grade,3.4990,434,300,0.6916
0000,The site,2021-07-24,Sat,30,Jul,2021-07,2021,3Premium,3.5990,"1,350",914,0.6773
0000,The site,2021-07-25,Sun,31,Jul,2021-07,2021,1Regular,2.9990,"10,504","2,551",0.2428
0000,The site,2021-07-25,Sun,31,Jul,2021-07,2021,2Mid-Grade,3.4990,643,436,0.6776
0000,The site,2021-07-25,Sun,31,Jul,2021-07,2021,3Premium,3.5990,"1,828","1,206",0.6601
0000,The site,2021-07-26,Mon,31,Jul,2021-07,2021,1Regular,2.9990,"9,423","2,229",0.2365
0000,The site,2021-07-26,Mon,31,Jul,2021-07,2021,2Mid-Grade,3.4990,425,281,0.6621
0000,The site,2021-07-26,Mon,31,Jul,2021-07,2021,3Premium,3.5990,"1,597","1,045",0.6540
0000,The site,2021-07-27,Tue,31,Jul,2021-07,2021,1Regular,2.9990,"9,697","2,319",0.2391
0000,The site,2021-07-27,Tue,31,Jul,2021-07,2021,2Mid-Grade,3.4990,332,225,0.6769
0000,The site,2021-07-27,Tue,31,Jul,2021-07,2021,3Premium,3.5990,"1,591","1,026",0.6451
0000,The site,2021-07-28,Wed,31,Jul,2021-07,2021,1Regular,2.9990,"8,222","1,898",0.2309
0000,The site,2021-07-28,Wed,31,Jul,2021-07,2021,2Mid-Grade,3.4990,452,286,0.6334
0000,The site,2021-07-28,Wed,31,Jul,2021-07,2021,3Premium,3.5990,"1,495",943,0.6306
0000,The site,2021-07-29,Thu,31,Jul,2021-07,2021,1Regular,2.9990,"9,052","2,044",0.2259
0000,The site,2021-07-29,Thu,31,Jul,2021-07,2021,2Mid-Grade,3.4990,657,431,0.6557
0000,The site,2021-07-29,Thu,31,Jul,2021-07,2021,3Premium,3.5990,"1,497",914,0.6106
0000,The site,2021-07-30,Fri,31,Jul,2021-07,2021,1Regular,2.9990,"10,324","2,236",0.2166
0000,The site,2021-07-30,Fri,31,Jul,2021-07,2021,2Mid-Grade,3.4990,738,476,0.6446
0000,The site,2021-07-30,Fri,31,Jul,2021-07,2021,3Premium,3.5990,"1,874","1,107",0.5904
0000,The site,2021-07-31,Sat,31,Jul,2021-07,2021,1Regular,2.9990,"10,500","1,970",0.1876
0000,The site,2021-07-31,Sat,31,Jul,2021-07,2021,2Mid-Grade,3.4990,547,342,0.6246
0000,The site,2021-07-31,Sat,31,Jul,2021-07,2021,3Premium,3.5990,"1,702","1,014",0.5959
0000,The site,2021-08-01,Sun,32,Aug,2021-08,2021,1Regular,2.9990,"9,021","1,589",0.1762
0000,The site,2021-08-01,Sun,32,Aug,2021-08,2021,2Mid-Grade,3.4990,441,272,0.6185
0000,The site,2021-08-01,Sun,32,Aug,2021-08,2021,3Premium,3.5990,"1,726","1,022",0.5920
0000,The site,2021-08-02,Mon,32,Aug,2021-08,2021,1Regular,2.9990,"7,047","1,258",0.1785
0000,The site,2021-08-02,Mon,32,Aug,2021-08,2021,2Mid-Grade,3.4990,449,275,0.6130
0000,The site,2021-08-02,Mon,32,Aug,2021-08,2021,3Premium,3.5990,"1,197",698,0.5835
0000,The site,2021-08-03,Tue,32,Aug,2021-08,2021,1Regular,2.9990,"9,390","1,763",0.1877
0000,The site,2021-08-03,Tue,32,Aug,2021-08,2021,2Mid-Grade,3.4990,500,312,0.6233
0000,The site,2021-08-03,Tue,32,Aug,2021-08,2021,3Premium,3.5990,"1,379",817,0.5919
0000,The site,2021-08-04,Wed,32,Aug,2021-08,2021,1Regular,2.9990,"8,483","1,766",0.2082
0000,The site,2021-08-04,Wed,32,Aug,2021-08,2021,2Mid-Grade,3.4990,577,365,0.6336
0000,The site,2021-08-04,Wed,32,Aug,2021-08,2021,3Premium,3.5990,"1,407",844,0.6004
0000,The site,2021-08-05,Thu,32,Aug,2021-08,2021,1Regular,2.9990,"8,941","1,849",0.2068
0000,The site,2021-08-05,Thu,32,Aug,2021-08,2021,2Mid-Grade,3.4990,474,303,0.6383
0000,The site,2021-08-05,Thu,32,Aug,2021-08,2021,3Premium,3.5990,"1,575",924,0.5866
0000,The site,2021-08-06,Fri,32,Aug,2021-08,2021,1Regular,2.9990,"9,709","1,964",0.2022
0000,The site,2021-08-06,Fri,32,Aug,2021-08,2021,2Mid-Grade,3.4990,878,558,0.6361
0000,The site,2021-08-06,Fri,32,Aug,2021-08,2021,3Premium,3.5990,"1,717","1,028",0.5987
0000,The site,2021-08-07,Sat,32,Aug,2021-08,2021,1Regular,2.9990,"9,292","2,098",0.2257
0000,The site,2021-08-07,Sat,32,Aug,2021-08,2021,2Mid-Grade,3.4990,481,314,0.6522
0000,The site,2021-08-07,Sat,32,Aug,2021-08,2021,3Premium,3.5990,"1,803","1,092",0.6057
0000,The site,2021-08-08,Sun,33,Aug,2021-08,2021,1Regular,2.9990,"9,677","2,173",0.2245
0000,The site,2021-08-08,Sun,33,Aug,2021-08,2021,2Mid-Grade,3.4990,594,383,0.6452
0000,The site,2021-08-08,Sun,33,Aug,2021-08,2021,3Premium,3.5990,"1,697","1,031",0.6075
0000,The site,2021-08-09,Mon,33,Aug,2021-08,2021,1Regular,2.9990,"8,460","1,968",0.2326
0000,The site,2021-08-09,Mon,33,Aug,2021-08,2021,2Mid-Grade,3.4990,536,350,0.6529
0000,The site,2021-08-09,Mon,33,Aug,2021-08,2021,3Premium,3.5990,"1,179",722,0.6122
0000,The site,2021-08-10,Tue,33,Aug,2021-08,2021,1Regular,2.9990,"8,075","2,108",0.2611
0000,The site,2021-08-10,Tue,33,Aug,2021-08,2021,2Mid-Grade,3.4990,410,282,0.6880
0000,The site,2021-08-10,Tue,33,Aug,2021-08,2021,3Premium,3.5990,"1,409",893,0.6340
0000,The site,2021-08-11,Wed,33,Aug,2021-08,2021,1Regular,2.9990,"8,254","2,152",0.2607
0000,The site,2021-08-11,Wed,33,Aug,2021-08,2021,2Mid-Grade,3.4990,430,296,0.6881
0000,The site,2021-08-11,Wed,33,Aug,2021-08,2021,3Premium,3.5990,"1,216",789,0.6486
0000,The site,2021-08-12,Thu,33,Aug,2021-08,2021,1Regular,2.9990,"9,606","2,325",0.2420
0000,The site,2021-08-12,Thu,33,Aug,2021-08,2021,2Mid-Grade,3.4990,514,348,0.6785
0000,The site,2021-08-12,Thu,33,Aug,2021-08,2021,3Premium,3.5990,"1,473",948,0.6435
0000,The site,2021-08-13,Fri,33,Aug,2021-08,2021,1Regular,2.9990,"9,563","2,364",0.2472
0000,The site,2021-08-13,Fri,33,Aug,2021-08,2021,2Mid-Grade,3.4990,527,359,0.6815
0000,The site,2021-08-13,Fri,33,Aug,2021-08,2021,3Premium,3.5990,"1,436",932,0.6491
0000,The site,2021-08-14,Sat,33,Aug,2021-08,2021,1Regular,2.9990,"10,720","2,714",0.2532
0000,The site,2021-08-14,Sat,33,Aug,2021-08,2021,2Mid-Grade,3.4990,580,384,0.6618
0000,The site,2021-08-14,Sat,33,Aug,2021-08,2021,3Premium,3.5990,"1,811","1,165",0.6431
0000,The site,2021-08-15,Sun,34,Aug,2021-08,2021,1Regular,2.9990,"9,840","2,481",0.2521
0000,The site,2021-08-15,Sun,34,Aug,2021-08,2021,2Mid-Grade,3.4990,499,327,0.6562
0000,The site,2021-08-15,Sun,34,Aug,2021-08,2021,3Premium,3.5990,"1,608","1,045",0.6500
0000,The site,2021-08-16,Mon,34,Aug,2021-08,2021,1Regular,2.9990,"7,683","1,945",0.2532
0000,The site,2021-08-16,Mon,34,Aug,2021-08,2021,2Mid-Grade,3.4990,371,253,0.6835
0000,The site,2021-08-16,Mon,34,Aug,2021-08,2021,3Premium,3.5990,"1,320",856,0.6483
0000,The site,2021-08-17,Tue,34,Aug,2021-08,2021,1Regular,2.9990,"8,928","2,608",0.2921
0000,The site,2021-08-17,Tue,34,Aug,2021-08,2021,2Mid-Grade,3.4990,574,403,0.7015
0000,The site,2021-08-17,Tue,34,Aug,2021-08,2021,3Premium,3.5990,"1,276",827,0.6487
0000,The site,2021-08-18,Wed,34,Aug,2021-08,2021,1Regular,2.9990,"9,027","2,917",0.3231
0000,The site,2021-08-18,Wed,34,Aug,2021-08,2021,2Mid-Grade,3.4990,615,456,0.7410
0000,The site,2021-08-18,Wed,34,Aug,2021-08,2021,3Premium,3.5990,"1,363",910,0.6674
0000,The site,2021-08-19,Thu,34,Aug,2021-08,2021,1Regular,2.9790,"9,602","3,105",0.3233
0000,The site,2021-08-19,Thu,34,Aug,2021-08,2021,2Mid-Grade,3.4790,648,481,0.7427
0000,The site,2021-08-19,Thu,34,Aug,2021-08,2021,3Premium,3.5790,"1,566","1,067",0.6815
0000,The site,2021-08-20,Fri,34,Aug,2021-08,2021,1Regular,2.9590,"9,830","3,490",0.3551
0000,The site,2021-08-20,Fri,34,Aug,2021-08,2021,2Mid-Grade,3.4590,561,436,0.7786
0000,The site,2021-08-20,Fri,34,Aug,2021-08,2021,3Premium,3.5590,"1,522","1,084",0.7121
0000,The site,2021-08-21,Sat,34,Aug,2021-08,2021,1Regular,2.9590,"11,225","4,308",0.3838
0000,The site,2021-08-21,Sat,34,Aug,2021-08,2021,2Mid-Grade,3.4590,643,498,0.7744
0000,The site,2021-08-21,Sat,34,Aug,2021-08,2021,3Premium,3.5590,"1,975","1,470",0.7443
0000,The site,2021-08-22,Sun,35,Aug,2021-08,2021,1Regular,2.9590,"10,941","4,407",0.4028
0000,The site,2021-08-22,Sun,35,Aug,2021-08,2021,2Mid-Grade,3.4590,599,493,0.8230
0000,The site,2021-08-22,Sun,35,Aug,2021-08,2021,3Premium,3.5590,"1,661","1,257",0.7567
0000,The site,2021-08-23,Mon,35,Aug,2021-08,2021,1Regular,2.9590,"9,189","3,877",0.4219
0000,The site,2021-08-23,Mon,35,Aug,2021-08,2021,2Mid-Grade,3.4590,533,448,0.8415
0000,The site,2021-08-23,Mon,35,Aug,2021-08,2021,3Premium,3.5590,"1,553","1,212",0.7801
0000,The site,2021-08-24,Tue,35,Aug,2021-08,2021,1Regular,2.9590,"7,810","3,078",0.3941
0000,The site,2021-08-24,Tue,35,Aug,2021-08,2021,2Mid-Grade,3.4590,475,388,0.8168
0000,The site,2021-08-24,Tue,35,Aug,2021-08,2021,3Premium,3.5590,970,756,0.7789
0000,The site,2021-08-25,Wed,35,Aug,2021-08,2021,1Regular,2.9590,"9,617","3,624",0.3768
0000,The site,2021-08-25,Wed,35,Aug,2021-08,2021,2Mid-Grade,3.4590,576,465,0.8066
0000,The site,2021-08-25,Wed,35,Aug,2021-08,2021,3Premium,3.5590,"1,403","1,077",0.7680
0000,The site,2021-08-26,Thu,35,Aug,2021-08,2021,1Regular,2.9590,"9,355","2,759",0.2949
0000,The site,2021-08-26,Thu,35,Aug,2021-08,2021,2Mid-Grade,3.4590,635,467,0.7360
0000,The site,2021-08-26,Thu,35,Aug,2021-08,2021,3Premium,3.5590,"1,625","1,179",0.7252
0000,The site,2021-08-27,Fri,35,Aug,2021-08,2021,1Regular,2.9590,"9,707","2,805",0.2890
0000,The site,2021-08-27,Fri,35,Aug,2021-08,2021,2Mid-Grade,3.4590,592,434,0.7331
0000,The site,2021-08-27,Fri,35,Aug,2021-08,2021,3Premium,3.5590,"1,647","1,180",0.7167
0000,The site,2021-08-28,Sat,35,Aug,2021-08,2021,1Regular,2.9590,"11,507","3,195",0.2777
0000,The site,2021-08-28,Sat,35,Aug,2021-08,2021,2Mid-Grade,3.4590,535,384,0.7174
0000,The site,2021-08-28,Sat,35,Aug,2021-08,2021,3Premium,3.5590,"1,969","1,376",0.6991
0000,The site,2021-08-29,Sun,36,Aug,2021-08,2021,1Regular,2.9590,"7,709","2,043",0.2650
0000,The site,2021-08-29,Sun,36,Aug,2021-08,2021,2Mid-Grade,3.4590,480,334,0.6968
0000,The site,2021-08-29,Sun,36,Aug,2021-08,2021,3Premium,3.5590,"1,428",995,0.6968
0000,The site,2021-08-30,Mon,36,Aug,2021-08,2021,1Regular,2.9590,"7,436","1,878",0.2526
0000,The site,2021-08-30,Mon,36,Aug,2021-08,2021,2Mid-Grade,3.4590,449,313,0.6974
0000,The site,2021-08-30,Mon,36,Aug,2021-08,2021,3Premium,3.5590,994,671,0.6751
0000,The site,2021-08-31,Tue,36,Aug,2021-08,2021,1Regular,2.9590,"8,031","1,950",0.2428
0000,The site,2021-08-31,Tue,36,Aug,2021-08,2021,2Mid-Grade,3.4590,318,217,0.6838
0000,The site,2021-08-31,Tue,36,Aug,2021-08,2021,3Premium,3.5590,"1,127",726,0.6441
0000,The site,2021-09-01,Wed,36,Sep,2021-09,2021,1Regular,2.9590,"8,101","1,960",0.2420
0000,The site,2021-09-01,Wed,36,Sep,2021-09,2021,2Mid-Grade,3.4590,376,249,0.6618
0000,The site,2021-09-01,Wed,36,Sep,2021-09,2021,3Premium,3.5590,"1,441",942,0.6536
0000,The site,2021-09-02,Thu,36,Sep,2021-09,2021,1Regular,2.9590,"9,150","2,273",0.2484
0000,The site,2021-09-02,Thu,36,Sep,2021-09,2021,2Mid-Grade,3.4590,427,292,0.6846
0000,The site,2021-09-02,Thu,36,Sep,2021-09,2021,3Premium,3.5590,"1,652","1,073",0.6498
0000,The site,2021-09-03,Fri,36,Sep,2021-09,2021,1Regular,2.9590,"11,337","2,580",0.2275
0000,The site,2021-09-03,Fri,36,Sep,2021-09,2021,2Mid-Grade,3.4590,517,338,0.6544
0000,The site,2021-09-03,Fri,36,Sep,2021-09,2021,3Premium,3.5590,"1,769","1,136",0.6419
0000,The site,2021-09-04,Sat,36,Sep,2021-09,2021,1Regular,2.9590,"9,986","2,243",0.2246
0000,The site,2021-09-04,Sat,36,Sep,2021-09,2021,2Mid-Grade,3.4590,581,385,0.6632
0000,The site,2021-09-04,Sat,36,Sep,2021-09,2021,3Premium,3.5590,"1,575","1,011",0.6418
0000,The site,2021-09-05,Sun,37,Sep,2021-09,2021,1Regular,2.9590,"9,040","2,039",0.2255
0000,The site,2021-09-05,Sun,37,Sep,2021-09,2021,2Mid-Grade,3.4590,435,276,0.6347
0000,The site,2021-09-05,Sun,37,Sep,2021-09,2021,3Premium,3.5590,"1,546",968,0.6258
0000,The site,2021-09-06,Mon,37,Sep,2021-09,2021,1Regular,2.9590,"10,816","2,416",0.2233
0000,The site,2021-09-06,Mon,37,Sep,2021-09,2021,2Mid-Grade,3.4590,494,329,0.6657
0000,The site,2021-09-06,Mon,37,Sep,2021-09,2021,3Premium,3.5590,"1,633","1,052",0.6445
0000,The site,2021-09-07,Tue,37,Sep,2021-09,2021,1Regular,2.9590,"8,834","1,971",0.2231
0000,The site,2021-09-07,Tue,37,Sep,2021-09,2021,2Mid-Grade,3.4590,476,312,0.6553
0000,The site,2021-09-07,Tue,37,Sep,2021-09,2021,3Premium,3.5590,"1,426",918,0.6440
0000,The site,2021-09-08,Wed,37,Sep,2021-09,2021,1Regular,2.9590,"9,348","2,105",0.2252
0000,The site,2021-09-08,Wed,37,Sep,2021-09,2021,2Mid-Grade,3.4590,463,308,0.6659
0000,The site,2021-09-08,Wed,37,Sep,2021-09,2021,3Premium,3.5590,"1,579","1,018",0.6447
0000,The site,2021-09-09,Thu,37,Sep,2021-09,2021,1Regular,2.9590,"4,635","1,101",0.2374
0000,The site,2021-09-09,Thu,37,Sep,2021-09,2021,2Mid-Grade,3.4590,339,228,0.6726
0000,The site,2021-09-09,Thu,37,Sep,2021-09,2021,3Premium,3.5590,637,407,0.6393
0000,The site,2021-09-10,Fri,37,Sep,2021-09,2021,1Regular,2.9590,"10,430","2,488",0.2385
0000,The site,2021-09-10,Fri,37,Sep,2021-09,2021,2Mid-Grade,3.4590,617,417,0.6752
0000,The site,2021-09-10,Fri,37,Sep,2021-09,2021,3Premium,3.5590,"1,904","1,234",0.6481
0000,The site,2021-09-11,Sat,37,Sep,2021-09,2021,1Regular,2.9590,"11,327","2,455",0.2167
0000,The site,2021-09-11,Sat,37,Sep,2021-09,2021,2Mid-Grade,3.4590,609,402,0.6601
0000,The site,2021-09-11,Sat,37,Sep,2021-09,2021,3Premium,3.5590,"1,889","1,210",0.6404
0000,The site,2021-09-12,Sun,38,Sep,2021-09,2021,1Regular,2.9590,"10,591","2,238",0.2113
0000,The site,2021-09-12,Sun,38,Sep,2021-09,2021,2Mid-Grade,3.4590,596,392,0.6574
0000,The site,2021-09-12,Sun,38,Sep,2021-09,2021,3Premium,3.5590,"1,875","1,200",0.6404
0000,The site,2021-09-13,Mon,38,Sep,2021-09,2021,1Regular,2.9590,"9,304","1,999",0.2149
0000,The site,2021-09-13,Mon,38,Sep,2021-09,2021,2Mid-Grade,3.4590,581,380,0.6535
0000,The site,2021-09-13,Mon,38,Sep,2021-09,2021,3Premium,3.5590,"1,569",992,0.6325
0000,The site,2021-09-14,Tue,38,Sep,2021-09,2021,1Regular,2.9590,"8,838","1,813",0.2051
0000,The site,2021-09-14,Tue,38,Sep,2021-09,2021,2Mid-Grade,3.4590,360,232,0.6461
0000,The site,2021-09-14,Tue,38,Sep,2021-09,2021,3Premium,3.5590,"1,304",812,0.6227
0000,The site,2021-09-15,Wed,38,Sep,2021-09,2021,1Regular,2.9590,"9,434","2,205",0.2337
0000,The site,2021-09-15,Wed,38,Sep,2021-09,2021,2Mid-Grade,3.4590,541,365,0.6740
0000,The site,2021-09-15,Wed,38,Sep,2021-09,2021,3Premium,3.5590,"1,562","1,023",0.6550
0000,The site,2021-09-16,Thu,38,Sep,2021-09,2021,1Regular,2.9990,"9,133","2,055",0.2250
